1.ID,2.Annotation,3.Chromsome,4.Start,5.End,6.Strand,7.GC,8.Identity,9.z_score,10.SCI,11.tblastx_score,12.polyA_RNAseq_MAX,13.small_RNAseq_SUM,14.small_RNAseq_MAX,15.Array_totalRNA_MAX,16.Array_polyA_MAX,17.Array_nonpolyA_MAX,18.histone_mark_only_clusters
bins_785619,ancestral_repeat,chr1,184468574,184468708,+,0.407407407407407,52.55,-1.51,0.19,0.41294,0,0,0,0,0,0,no_match
bins_13253621,ancestral_repeat,chr1,118931652,118931760,-,0.330275229357798,61.47,-0.48,0.20,0.375793,0,0,0,0,0,0,no_match
bins_392802,ancestral_repeat,chr1,82855120,82855255,+,0.367647058823529,70.50,-2.77,0.35,0.353191,0,0,0,0,0,0,no_match
bins_761787,ancestral_repeat,chr1,180175365,180175443,+,0.316455696202532,44.14,0.78,0.05,0.604894,0,0,0,0,0,0,no_match
bins_109193,three_prime_UTR,chr1,26031270,26031392,+,0.382113821138211,64.29,-2.05,0.33,0.351532,2.294409,0,0,1460.41666666667,2222.35185185185,339.351851851852,no_match
bins_839307,three_prime_UTR,chr1,198411969,198412102,+,0.305970149253731,85.93,-0.36,0.35,0.801815,0.139402,0,0,45.3145161290323,48.4354838709677,20.8548387096774,no_match
bins_13574315,ancestral_repeat,chr1,207207144,207207284,-,0.368794326241135,53.90,-1.23,0.17,0.165121,0,0,0,0,0,0,no_match
bins_670504,three_prime_UTR,chr1,162877994,162878081,+,0.465909090909091,49.46,-1.22,0.24,0,0.122502,0,0,69.3181818181818,50.7840909090909,58.0795454545455,no_match
bins_397353,ancestral_repeat,chr1,83556256,83556399,+,0.375,55.33,-0.60,0.37,0.318091,0.031106,0,0,0,0,0,no_match
bins_941107,ancestral_repeat,chr1,216709852,216709917,+,0.424242424242424,71.64,-0.64,0.33,0.38526,0,0,0,0,0,0,no_match
bins_13148740,three_prime_UTR,chr1,97316635,97316706,-,0.236111111111111,83.33,-0.55,0.23,0.50162,0.145556,0,0,115.785714285714,98.8928571428571,32,no_match
bins_12933123,ancestral_repeat,chr1,55850499,55850625,-,0.417322834645669,45.58,-0.95,0.40,0.215007,0,0,0,0,0,0,no_match
bins_13511316,ancestral_repeat,chr1,196624854,196624983,-,0.415384615384615,54.96,-1.41,0.19,0.385735,0,0,0,0,0,0,no_match
bins_13346186,ancestral_repeat,chr1,161873485,161873602,-,0.288135593220339,46.43,-0.38,0.16,0,0,0,0,19.3557692307692,40.9903846153846,19.2596153846154,no_match
bins_563891,exon_CCDS,chr1,117439435,117439523,+,0.404494382022472,70.79,-0.26,0.48,0.649809,0.774589,0,0,781.619565217391,905.260869565217,128,no_match
bins_822306,exon_CCDS,chr1,195229919,195230053,+,0.333333333333333,64.79,0.90,0.48,1.03411,0,0,0,35.5,26.2177419354839,31.9032258064516,no_match
bins_13213320,three_prime_UTR,chr1,111531366,111531432,-,0.417910447761194,56.34,-1.66,-0.00,0.344338,5.035646,0,0,2595.11111111111,3047.75,202.611111111111,no_match
bins_485701,exon_CCDS,chr1,100706168,100706253,+,0.441860465116279,83.72,0.22,0.80,0.757286,0.434898,0,0,1150.52272727273,1307.02272727273,555.25,no_match
bins_12696692,exon_CCDS,chr1,3693316,3693465,-,0.66,78.67,0.11,0.67,1.20122,3.436565,0,0,595.576086956522,2769.21739130435,304.54347826087,no_match
bins_13652914,three_prime_UTR,chr1,223751336,223751451,-,0.301724137931034,91.38,0.24,0.61,0.864522,0.520337,0.898,10.206,16.3303571428571,2057.66071428571,361.919642857143,no_match
bins_97651,exon_CCDS,chr1,23218954,23219042,+,0.662921348314607,78.65,-0.06,0.61,0.718373,3.726353,0,0,1034.97727272727,2282.95454545455,358.556818181818,no_match
bins_33660,ancestral_repeat,chr1,7926545,7926647,+,0.300970873786408,44.86,-1.03,0.39,0,0,0,0,121.858695652174,18.6739130434783,58.554347826087,no_match
bins_373897,ancestral_repeat,chr1,79836298,79836391,+,0.297872340425532,62.50,-0.17,0.26,0.1936,0,0,0,0,0,0,no_match
bins_13696172,ancestral_repeat,chr1,237974033,237974182,-,0.326666666666667,59.33,-0.49,0.36,0.450025,0.224391,0,0,82.5,98.75,114.75,no_match
bins_210946,five_prime_UTR,chr1,47674228,47674324,+,0.505154639175258,58.42,-0.58,0.45,0.407395,0.271114,0,0,318.354166666667,607.958333333333,276.239583333333,no_match
bins_12686357,three_prime_UTR,chr1,1673042,1673139,-,0.571428571428571,42.16,-0.13,0.19,0,1.658657,0,0,1860.069,2721.519,587.075,no_match
bins_13592438,three_prime_UTR,chr1,211234816,211234891,-,0.184210526315789,68.42,0.73,-0.00,0,1.095995,0,0,1633.5,880.159090909091,463.704545454545,no_match
bins_319437,three_prime_UTR,chr1,66983421,66983558,+,0.202898550724638,77.70,-0.77,0.64,0.62677,0.015004,0,0,139.5,29.5921052631579,44.6710526315789,no_match
bins_13301467,exon_CCDS,chr1,152374978,152375100,-,0.382113821138211,70.97,0.29,0.69,0.913062,0.023879,0,0,60.6,44.15,30.75,no_match
bins_12930697,five_prime_UTR,chr1,55385169,55385312,-,0.4375,81.94,-0.95,0.70,1.33024,0.442266,0,0,1740.65909090909,1295.80303030303,740.94696969697,no_match
bins_13265114,ncRNA_3019,chr1,142051359,142051501,-,0.314685314685315,63.76,-0.34,0.30,0.312108,0.021168,0,0,7194.79074074074,2672.86074074074,1012.81962962963,no_match
bins_633752,exon_CCDS,chr1,155146689,155146817,+,0.612403100775194,81.82,0.55,0.67,1.18308,0.832417,0,0,247.175,252.866666666667,164.058333333333,no_match
bins_629460,three_prime_UTR,chr1,154376149,154376248,+,0.46,66.36,0.26,0.17,0.547016,5.936142,0,0,489.916666666667,5207.36458333333,277.770833333333,no_match
bins_433561,exon_CCDS,chr1,90172721,90172869,+,0.449664429530201,92.62,-0.11,0.86,1.31721,1.262902,1.399,29.684,4624.62857142857,2598.52857142857,822.614285714286,no_match
bins_153405,three_prime_UTR,chr1,36161532,36161657,+,0.444444444444444,70.08,-2.17,0.53,0.309646,1.173728,0.827,40.250,498.776785714286,688.741071428571,234.0625,no_match
bins_729193,ancestral_repeat,chr1,174597939,174598041,+,0.339805825242718,62.93,-0.12,0.26,0.56253,0,0,0,140,211,1215,no_match
bins_154446,five_prime_UTR,chr1,36394284,36394352,+,0.710144927536232,80.00,1.07,0.55,0.50625,0.078421,0,0,464.65,579.083333333333,422.1,no_match
bins_234006,ancestral_repeat,chr1,52264502,52264581,+,0.4,56.32,-0.59,0.48,0.174006,0.111419,0,0,0,0,0,no_match
bins_124631,ancestral_repeat,chr1,29945326,29945454,+,0.496124031007752,51.15,-0.79,0.33,0.449658,0,0,0,0,0,0,no_match
bins_13060662,ancestral_repeat,chr1,81010804,81010899,-,0.447916666666667,51.04,0.09,0.21,0,0,0,0,0,0,0,no_match
bins_13232565,three_prime_UTR,chr1,115392754,115392869,-,0.456896551724138,72.73,-0.43,0.56,0.54448,0.107341,0,0,104.5,28,102,no_match
bins_13361450,exon_CCDS,chr1,164306100,164306248,-,0.590604026845638,95.30,0.27,0.95,1.25918,0.278131,0,0,103.142857142857,283.414285714286,50.6,no_match
bins_898850,exon_CCDS,chr1,208091228,208091371,+,0.520833333333333,88.19,0.12,0.76,1.25865,0.872124,0,0,1017.82352941176,1594.07352941176,602,no_match
bins_12865320,three_prime_UTR,chr1,41746357,41746459,-,0.660194174757282,37.70,-1.61,0.18,0.416446,0.386658,0,0,286.769230769231,592.144230769231,245.75,no_match
bins_13309766,three_prime_UTR,chr1,154184293,154184385,-,0.666666666666667,74.49,-1.65,0.54,0.36515,2.120141,0,0,1369.43421052632,3315.82894736842,637.078947368421,no_match
bins_629412,exon_CCDS,chr1,154371253,154371331,+,0.632911392405063,87.34,0.76,0.76,0.68697,16.393491,0,0,6157.71428571429,20970.3571428571,4065.78571428571,no_match
bins_16665,ancestral_repeat,chr1,4344053,4344192,+,0.514285714285714,38.73,-0.51,0.31,0,0,0,0,0,0,0,no_match
bins_13672781,five_prime_UTR,chr1,230717752,230717815,-,0.375,43.08,-0.52,0.36,0,0.294224,0,0,101.485294117647,279.588235294118,131.632352941176,no_match
bins_13309755,three_prime_UTR,chr1,154183595,154183718,-,0.370967741935484,70.23,1.34,0.51,0.602307,3.803095,0,0,2281,3688.15,665.75,no_match
bins_13672497,exon_CCDS,chr1,230643684,230643781,-,0.428571428571429,86.87,0.60,0.70,0.831127,0.256925,0,0,124.447916666667,359,119.03125,no_match
bins_118406,exon_CCDS,chr1,28081726,28081874,+,0.61744966442953,82.55,-1.71,0.77,1.2235,1.842766,0,0,1402.44117647059,1957.66176470588,229.970588235294,no_match
bins_12724683,ancestral_repeat,chr1,10552211,10552347,-,0.423357664233577,48.91,-0.25,0.15,0.564302,0.178085,0,0,0,0,0,no_match
bins_13544631,three_prime_UTR,chr1,202457509,202457596,-,0.602272727272727,59.34,-0.11,0.52,0.21065,2.033450,0,0,263.022727272727,538.670454545455,234.329545454545,no_match
bins_13165536,three_prime_UTR,chr1,100322515,100322613,-,0.282828282828283,38.81,-1.03,0.04,0,0.405376,0,0,1113.39705882353,628.911764705882,106.073529411765,no_match
bins_821895,exon_CCDS,chr1,194949523,194949671,+,0.38255033557047,71.14,0.28,0.52,1.088,5.132613,0,0,1083.69407894737,742.980263157895,293.901315789474,no_match
bins_177166,three_prime_UTR,chr1,40478808,40478943,+,0.316176470588235,87.23,-0.06,0.76,0.716497,0.791960,0,0,781.314814814815,507.296296296296,163.5,no_match
bins_883462,three_prime_UTR,chr1,206035382,206035463,+,0.268292682926829,59.04,-0.52,0.12,0.27439,8.167991,0,0,1010.8625,1768.8125,93.075,no_match
bins_13580244,ancestral_repeat,chr1,208075011,208075114,-,0.336538461538462,73.08,0.24,0.41,0.710181,0.324592,0,0,637.086538461538,881.201923076923,553.201923076923,no_match
bins_55531,exon_CCDS,chr1,13396600,13396744,+,0.489655172413793,60.69,-1.14,0.42,0.983688,0,0,0,80.0442307692308,37.7519230769231,26.7711538461538,no_match
bins_13145167,ancestral_repeat,chr1,96695405,96695554,-,0.253333333333333,56.00,-0.28,0.29,0.460714,0,0,0,0,0,0,no_match
bins_118282,exon_CCDS,chr1,28040085,28040234,+,0.506666666666667,87.33,0.91,0.73,1.19089,1.847713,0,0,653.939393939394,2441.40909090909,602.469696969697,no_match
bins_12684674,exon_CCDS,chr1,1238023,1238171,-,0.610738255033557,87.25,-3.10,0.80,1.26074,10.113817,0,0,3855.90441176471,5006.18382352941,1135.75735294118,no_match
bins_13646944,three_prime_UTR,chr1,222034400,222034523,-,0.306451612903226,77.27,0.50,0.33,0.44131,2.247883,0,0,465.046296296296,406.203703703704,71.7962962962963,no_match
bins_13397809,exon_CCDS,chr1,171808998,171809132,-,0.303703703703704,78.68,-0.60,0.61,0.927809,0,0,0,110.515625,114.4609375,51.9140625,no_match
bins_13504267,exon_CCDS,chr1,195379220,195379313,-,0.425531914893617,76.60,0.24,0.36,0.56658,0.863900,0,0,4842.29166666667,1506.91666666667,1704.02083333333,no_match
bins_13379813,ncRNA_3019,chr1,167998641,167998782,-,0.345070422535211,64.08,-0.69,0.34,0.5103,0,0,0,95.75,77.84375,85.78125,no_match
bins_50392,three_prime_UTR,chr1,11823434,11823562,+,0.472868217054264,56.49,-0.16,0.43,0,0.986331,0,0,2162.85,1741.025,252.458333333333,no_match
bins_84141,three_prime_UTR,chr1,20393231,20393316,+,0.476744186046512,47.87,-1.46,0.18,0,0.839604,0,0,119.261363636364,66.875,68.2386363636364,no_match
bins_857122,five_prime_UTR,chr1,201362875,201362992,+,0.483050847457627,60.47,-1.37,0.35,0.593683,0.009486,0,0,0,0,0,no_match
bins_172924,five_prime_UTR,chr1,39569439,39569578,+,0.428571428571429,85.71,-0.65,0.99,1.05472,0.509108,0,0,3655.87962962963,710.435185185185,761.833333333333,no_match
bins_705882,exon_CCDS,chr1,169521231,169521306,+,0.342105263157895,81.58,-0.44,0.71,0.496445,0.069634,0,0,130.722222222222,128.777777777778,59.3194444444444,no_match
bins_13308539,exon_CCDS,chr1,153631868,153631998,-,0.396946564885496,84.85,-0.13,0.89,1.0713,0.287161,0,0,686.153225806452,419.016129032258,155.427419354839,no_match
bins_613469,three_prime_UTR,chr1,150754897,150754995,+,0.515151515151515,66.00,-0.59,0.35,0.321212,0.208391,0,0,346.888888888889,1055.75,263.819444444444,no_match
bins_64090,three_prime_UTR,chr1,15627933,15628033,+,0.693069306930693,51.49,0.14,0.22,0,3.988900,0,0,2274.35416666667,4417.94791666667,852.5625,no_match
bins_104065,three_prime_UTR,chr1,24807509,24807585,+,0.480519480519481,52.56,-0.18,0.23,0.308219,0.293897,0,0,49.475,209.25,106.975,no_match
bins_12731953,three_prime_UTR,chr1,11840059,11840192,-,0.291044776119403,61.87,-0.04,0.13,0.454178,0.014080,0,0,65.5725806451613,27.0161290322581,22.0806451612903,no_match
bins_12705005,three_prime_UTR,chr1,6087486,6087601,-,0.637931034482759,56.25,0.51,0.42,0.392889,0.474301,0,0,115.428571428571,83.1785714285714,77.1607142857143,no_match
bins_13166339,ancestral_repeat,chr1,100575176,100575324,-,0.456375838926175,55.33,-0.21,0.53,0.334357,0.187276,0,0,0,0,0,no_match
bins_13648935,three_prime_UTR,chr1,222639891,222640023,-,0.368421052631579,66.67,-0.72,0.26,0.812959,2.243759,0,0,1705.77419354839,1809.98387096774,257.524193548387,no_match
bins_417562,ancestral_repeat,chr1,87445406,87445496,+,0.43956043956044,46.15,2.38,-0.00,0,0.001041,0,0,0,0,0,no_match
bins_12929226,exon_CCDS,chr1,55090476,55090592,-,0.615384615384615,86.32,-0.94,0.72,0.993976,31.144910,0,0,2764.07142857143,11425.75,3792.46428571429,no_match
bins_13015140,ancestral_repeat,chr1,70774592,70774687,-,0.302083333333333,48.06,-0.47,0.09,0.565959,0,0,0,0,0,0,no_match
bins_13122065,exon_CCDS,chr1,91619049,91619168,-,0.275,90.83,0.87,0.50,0.940218,0.032909,0,0,139.575,28.85,59.8875,no_match
bins_844719,ancestral_repeat,chr1,199436365,199436452,+,0.409090909090909,68.18,0.96,0.60,0.271341,0.011152,0,0,0,0,0,no_match
bins_498464,ancestral_repeat,chr1,103759571,103759711,+,0.312056737588652,62.16,-2.13,0.20,0.392535,0,0,0,0,0,0,no_match
bins_12938459,exon_CCDS,chr1,56734811,56734951,-,0.475177304964539,85.11,0.42,0.62,1.1162,2.472817,0,0,164.977272727273,7475.75303030303,986.674242424242,no_match
bins_538953,ancestral_repeat,chr1,112655510,112655624,+,0.417391304347826,70.00,-0.55,0.42,0.532857,0.038950,0,0,0,0,0,no_match
bins_192865,exon_CCDS,chr1,43578213,43578362,+,0.626666666666667,84.67,-0.72,0.78,1.01925,0.023462,0,0,259.771428571429,393.771428571429,187.214285714286,no_match
bins_158227,ancestral_repeat,chr1,37071107,37071172,+,0.53030303030303,53.25,-0.42,0.05,0,0,0,0,174.166666666667,82.9583333333333,26,no_match
bins_13645988,three_prime_UTR,chr1,221871897,221872035,-,0.345323741007194,90.65,-0.53,0.83,1.06343,0.303042,0,0,0,0,0,no_match
bins_13301533,three_prime_UTR,chr1,152397777,152397857,-,0.419753086419753,60.49,-0.13,0.20,0,0.278498,0,0,489.154761904762,213.72619047619,107.642857142857,no_match
bins_12839912,exon_CCDS,chr1,37091796,37091925,-,0.507692307692308,94.62,0.55,0.79,1.08856,0.886777,0,0,146.451612903226,139.354838709677,82.758064516129,no_match
bins_868953,three_prime_UTR,chr1,203253892,203254029,+,0.543478260869565,62.32,-1.72,0.66,0.612965,0.820163,0,0,11.359375,165.1640625,22.828125,no_match
bins_477504,exon_CCDS,chr1,98936894,98937042,+,0.476510067114094,77.85,-0.67,0.74,1.34875,0.335401,0,0,48.4044117647059,2052.44470588235,115.404411764706,no_match
bins_296138,exon_CCDS,chr1,62836143,62836244,+,0.303921568627451,73.53,-0.46,0.55,0.333197,0.258225,0,0,93.5760869565217,84.195652173913,42.1086956521739,no_match
bins_296958,exon_CCDS,chr1,63067277,63067390,+,0.307017543859649,77.97,0.06,0.49,0.806721,0.245419,0,0,206.518518518519,1007.66666666667,229.898148148148,no_match
bins_13045382,three_prime_UTR,chr1,77392117,77392208,-,0.260869565217391,54.95,0.44,0.30,0,0.014147,0,0,136.315789473684,40.1052631578947,37.0394736842105,no_match
bins_13144435,ancestral_repeat,chr1,96500611,96500711,-,0.277227722772277,62.75,0.86,0.28,0,0,0,0,0,0,0,no_match
bins_13604716,ancestral_repeat,chr1,213589600,213589688,-,0.460674157303371,45.05,-0.41,0.10,0.481687,0,0,0,75.1590909090909,30.9204545454545,87.3295454545455,no_match
bins_578943,ancestral_repeat,chr1,120334645,120334710,+,0.303030303030303,48.48,0.36,0.15,0.173267,0.189224,0,0,0,0,0,no_match
bins_13144018,ancestral_repeat,chr1,96437506,96437612,-,0.336448598130841,62.18,-0.42,0.06,0.385976,0,0,0,0,0,0,no_match
bins_609214,five_prime_UTR,chr1,149851200,149851296,+,0.804123711340206,77.55,-0.74,0.53,0.339136,0.499155,0,0,196.083333333333,56.6547619047619,304.511904761905,24;
bins_12686100,three_prime_UTR,chr1,1584152,1584215,-,0.515625,50.00,-0.89,0.17,0,3.185362,0,0,1851.73529411765,2113.48529411765,376.838235294118,no_match
bins_568704,exon_CCDS,chr1,118287564,118287700,+,0.510948905109489,84.67,1.12,0.77,1.17633,1.431319,0,0,980.6015625,1734.984375,458.2109375,no_match
bins_12937434,ancestral_repeat,chr1,56577125,56577215,-,0.428571428571429,51.58,-0.80,0.26,0,0.167991,0,0,38.2916666666667,175.395833333333,43.4583333333333,no_match
bins_12826835,ancestral_repeat,chr1,34507456,34507541,-,0.36046511627907,57.58,-0.53,0.41,0.527961,0,0,0,0,0,0,no_match
bins_12836578,exon_CCDS,chr1,36560630,36560724,-,0.726315789473684,84.21,0.59,0.58,0.763567,5.995973,0,0,1054.89130434783,1526.34782608696,325.184782608696,no_match
bins_190472,three_prime_UTR,chr1,43082983,43083111,+,0.441860465116279,50.67,-0.84,0.48,0.292086,1.167277,0,0,0,0,0,no_match
bins_12878831,five_prime_UTR,chr1,44255367,44255457,-,0.703296703296703,92.55,-0.51,0.58,0.487304,0.054378,0,0,391.108695652174,483.760869565217,331.673913043478,no_match
bins_544686,exon_CCDS,chr1,113986361,113986441,+,0.506172839506173,87.65,-0.90,0.79,0.600114,0.511944,0,0,345.569444444444,426.722222222222,250.5,no_match
bins_153651,three_prime_UTR,chr1,36220964,36221093,+,0.346153846153846,77.27,-1.18,0.46,0.476252,0.382304,0,0,125.058823529412,108.955882352941,81.1323529411765,no_match
bins_13287859,three_prime_UTR,chr1,149234644,149234787,-,0.458333333333333,70.34,0.25,0.56,0.412283,1.571166,0,0,142.455882352941,546.602941176471,72.9411764705882,no_match
bins_13111201,exon_CCDS,chr1,89095472,89095621,-,0.52,86.67,-0.24,0.72,0.916119,1.676722,0,0,598.5859375,2032.9375,313.3671875,no_match
bins_922894,ancestral_repeat,chr1,213517966,213518076,+,0.297297297297297,74.34,-0.30,0.11,0.488297,0,0,0,39.8611111111111,16.7592592592593,31.037037037037,no_match
bins_13550873,ancestral_repeat,chr1,203304220,203304343,-,0.42741935483871,40.32,-0.23,0.23,0.367063,0.035782,0,0,95.234375,81.96875,182.046875,no_match
bins_12782866,three_prime_UTR,chr1,24170088,24170160,-,0.328767123287671,82.35,0.19,0.41,0.408015,2.944000,0,0,1302.03571428571,1628.79761904762,342.220238095238,no_match
bins_13172102,ancestral_repeat,chr1,101695524,101695667,-,0.326388888888889,72.22,0.75,0.27,0.502631,0,0,0,0,0,0,no_match
bins_725344,ancestral_repeat,chr1,173796120,173796248,+,0.426356589147287,60.40,-0.86,0.39,0.503311,0,0,0,0,0,0,no_match
bins_570574,ancestral_repeat,chr1,118598994,118599121,+,0.375,61.72,0.29,0.30,0,0,0,0,0,0,0,no_match
bins_12887256,ancestral_repeat,chr1,46499847,46499939,-,0.505376344086022,70.41,-1.92,0.40,0.151967,0.024824,0,0,268.805555555556,142.5,103.319444444444,no_match
bins_414354,three_prime_UTR,chr1,86694148,86694277,+,0.323076923076923,70.77,-0.58,0.27,0.487495,0.029318,0,0,41.8965517241379,7317.88275862069,618.715517241379,no_match
bins_38736,three_prime_UTR,chr1,9351529,9351615,+,0.563218390804598,57.30,-1.42,0.48,0.17103,0.956617,0,0,918.886363636364,1569.22727272727,402.329545454545,no_match
bins_211751,ancestral_repeat,chr1,47774232,47774363,+,0.318181818181818,57.05,0.68,0.52,0.348817,0,0,0,0,0,0,no_match
bins_632174,three_prime_UTR,chr1,154895723,154895830,+,0.62037037037037,59.46,-0.82,0.20,0.472587,0.100524,0,0,262.509615384615,401.375,228.086538461538,no_match
bins_696976,ancestral_repeat,chr1,167757402,167757479,+,0.320512820512821,61.25,-0.91,0.33,0,0.308466,0,0,0,0,0,no_match
bins_869418,exon_CCDS,chr1,203308818,203308912,+,0.526315789473684,85.26,0.69,0.52,0.829228,0.033669,0,0,612.086956521739,230.478260869565,163.032608695652,no_match
bins_13551256,three_prime_UTR,chr1,203380007,203380139,-,0.443609022556391,32.84,-1.98,0.32,0.715591,0.711186,0,0,588.05,669.183333333333,353.983333333333,no_match
bins_13044395,ancestral_repeat,chr1,77191632,77191779,-,0.358108108108108,61.33,-0.32,0.36,0.330996,0,0,0,0,0,0,no_match
bins_12783339,exon_CCDS,chr1,24306100,24306232,-,0.706766917293233,71.43,-0.17,0.41,0.778384,0.024289,0,0,145.422413793103,277.681034482759,107.456896551724,no_match
bins_644168,ancestral_repeat,chr1,158005515,158005656,+,0.366197183098592,52.70,-0.70,0.31,0,0,0,0,0,0,0,no_match
bins_13398956,three_prime_UTR,chr1,172167365,172167470,-,0.311320754716981,72.48,-1.87,0.27,0.286976,0.776872,0,0,935.5,1030.22222222222,142.958333333333,no_match
bins_194977,three_prime_UTR,chr1,43861103,43861205,+,0.320388349514563,55.26,-0.33,-0.00,0.284111,16.880179,0,0,421.775,3120.825,273.975,no_match
bins_13259701,exon_CCDS,chr1,120239259,120239372,-,0.350877192982456,57.26,-0.69,0.28,0.459308,0,0,0,39.3148148148148,30.7407407407407,31.5925925925926,no_match
bins_124190,ancestral_repeat,chr1,29848658,29848787,+,0.361538461538462,73.08,-0.34,0.53,0.748495,0,0,0,0,0,0,no_match
bins_13449070,ancestral_repeat,chr1,181389026,181389104,-,0.379746835443038,62.50,-1.39,0.56,0,0.039169,0,0,0,0,0,no_match
bins_362364,exon_CCDS,chr1,77106749,77106822,+,0.635135135135135,91.03,0.22,0.72,0.651434,0.124588,0,0,90.6578947368421,258.394736842105,317,no_match
bins_547478,ancestral_repeat,chr1,114457465,114457592,+,0.46875,60.94,-1.41,0.51,0.641615,0.034994,0,0,0,0,0,no_match
bins_12805238,ancestral_repeat,chr1,29711527,29711667,-,0.326241134751773,45.95,-0.00,0.25,0.202394,0,0,0,0,0,0,no_match
bins_13554693,exon_CCDS,chr1,203897684,203897833,-,0.626666666666667,84.00,-2.26,0.80,1,73.084184,0,0,659.271428571429,13267.1285714286,1577.67142857143,no_match
